"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. LEONARD LANCE","2009","2009Q3","FRANKED MAIL","47,375.50","23,675.68"
"HON. LEONARD LANCE","2009","2009Q3","PERSONNEL COMPENSATION","629,265.30","216,951.41"
"HON. LEONARD LANCE","2009","2009Q3","TRAVEL","17,013.21","5,832.46"
"HON. LEONARD LANCE","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","112,662.32","44,041.31"
"HON. LEONARD LANCE","2009","2009Q3","PRINTING AND REPRODUCTION","40,879.27","1,306.91"
"HON. LEONARD LANCE","2009","2009Q3","OTHER SERVICES","47,861.26","12,159.16"
"HON. LEONARD LANCE","2009","2009Q3","SUPPLIES AND MATERIALS","36,715.55","3,642.81"
"HON. LEONARD LANCE","2009","2009Q3","EQUIPMENT","7,711.58","2,876.67"
"HON. JAMES R. LANGEVIN","2009","2009Q3","FRANKED MAIL","1,666.48","598.90"
"HON. JAMES R. LANGEVIN","2009","2009Q3","PERSONNEL COMPENSATION","719,833.49","243,125.02"
"HON. JAMES R. LANGEVIN","2009","2009Q3","PERSONNEL BENEFITS","354.87","0.00"
"HON. JAMES R. LANGEVIN","2009","2009Q3","TRAVEL","29,525.19","11,318.46"
"HON. JAMES R. LANGEVIN","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","95,223.91","35,321.30"
"HON. JAMES R. LANGEVIN","2009","2009Q3","PRINTING AND REPRODUCTION","7,156.56","1,451.08"
"HON. JAMES R. LANGEVIN","2009","2009Q3","OTHER SERVICES","68,185.03","48,058.03"
"HON. JAMES R. LANGEVIN","2009","2009Q3","SUPPLIES AND MATERIALS","23,491.45","8,737.75"
"HON. JAMES R. LANGEVIN","2009","2009Q3","EQUIPMENT","2,120.45","416.73"
"HON. RICK LARSEN","2009","2009Q3","FRANKED MAIL","7,484.10","1,074.58"
"HON. RICK LARSEN","2009","2009Q3","PERSONNEL COMPENSATION","610,020.90","211,027.78"
"HON. RICK LARSEN","2009","2009Q3","PERSONNEL BENEFITS","1,181.30","0.00"
"HON. RICK LARSEN","2009","2009Q3","TRAVEL","64,078.25","31,631.47"
"HON. RICK LARSEN","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","79,821.06","36,143.42"
"HON. RICK LARSEN","2009","2009Q3","PRINTING AND REPRODUCTION","3,163.01","2,159.61"
"HON. RICK LARSEN","2009","2009Q3","OTHER SERVICES","38,123.08","12,631.00"
"HON. RICK LARSEN","2009","2009Q3","SUPPLIES AND MATERIALS","25,135.85","1,946.32"
"HON. RICK LARSEN","2009","2009Q3","EQUIPMENT","2,180.95","1,338.75"
"HON. JOHN B. LARSON","2009","2009Q3","FRANKED MAIL","7,509.24","3,233.75"
"HON. JOHN B. LARSON","2009","2009Q3","PERSONNEL COMPENSATION","715,529.80","249,372.51"
"HON. JOHN B. LARSON","2009","2009Q3","PERSONNEL BENEFITS","1,832.67","0.00"
"HON. JOHN B. LARSON","2009","2009Q3","TRAVEL","38,546.37","13,685.33"
"HON. JOHN B. LARSON","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","78,068.19","27,594.84"
"HON. JOHN B. LARSON","2009","2009Q3","PRINTING AND REPRODUCTION","2,931.51","1,451.91"
"HON. JOHN B. LARSON","2009","2009Q3","OTHER SERVICES","44,089.52","13,687.49"
"HON. JOHN B. LARSON","2009","2009Q3","SUPPLIES AND MATERIALS","23,467.76","8,117.12"
"HON. JOHN B. LARSON","2009","2009Q3","EQUIPMENT","3,759.75","1,253.25"
"HON. TOM LATHAM","2009","2009Q3","FRANKED MAIL","39,415.46","31,535.03"
"HON. TOM LATHAM","2009","2009Q3","PERSONNEL COMPENSATION","634,865.71","213,473.44"
"HON. TOM LATHAM","2009","2009Q3","PERSONNEL BENEFITS","3,633.03","0.00"
"HON. TOM LATHAM","2009","2009Q3","TRAVEL","31,977.88","13,831.55"
"HON. TOM LATHAM","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","72,504.58","25,292.65"
"HON. TOM LATHAM","2009","2009Q3","PRINTING AND REPRODUCTION","37,709.08","24,649.61"
"HON. TOM LATHAM","2009","2009Q3","OTHER SERVICES","38,856.30","15,551.55"
"HON. TOM LATHAM","2009","2009Q3","SUPPLIES AND MATERIALS","36,440.15","4,961.17"
"HON. TOM LATHAM","2009","2009Q3","EQUIPMENT","8,142.78","2,165.01"
"HON. STEVE C LATOURETTE","2009","2009Q3","FRANKED MAIL","3,588.07","1,676.36"
"HON. STEVE C LATOURETTE","2009","2009Q3","PERSONNEL COMPENSATION","715,469.81","242,620.50"
"HON. STEVE C LATOURETTE","2009","2009Q3","PERSONNEL BENEFITS","1,716.21","0.00"
"HON. STEVE C LATOURETTE","2009","2009Q3","TRAVEL","12,998.98","3,143.60"
"HON. STEVE C LATOURETTE","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","65,838.86","22,004.05"
"HON. STEVE C LATOURETTE","2009","2009Q3","PRINTING AND REPRODUCTION","12,683.50","6,180.40"
"HON. STEVE C LATOURETTE","2009","2009Q3","OTHER SERVICES","39,839.82","9,552.00"
"HON. STEVE C LATOURETTE","2009","2009Q3","SUPPLIES AND MATERIALS","12,592.98","3,789.70"
"HON. STEVE C LATOURETTE","2009","2009Q3","EQUIPMENT","5,556.44","764.70"
"HON. ROBERT E. LATTA","2009","2009Q3","FRANKED MAIL","61,572.99","14,397.29"
"HON. ROBERT E. LATTA","2009","2009Q3","PERSONNEL COMPENSATION","554,175.15","194,108.33"
"HON. ROBERT E. LATTA","2009","2009Q3","PERSONNEL BENEFITS","1,138.42","0.00"
"HON. ROBERT E. LATTA","2009","2009Q3","TRAVEL","49,239.29","26,575.97"
"HON. ROBERT E. LATTA","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","59,120.24","19,183.74"
"HON. ROBERT E. LATTA","2009","2009Q3","PRINTING AND REPRODUCTION","66,239.32","3,085.25"
"HON. ROBERT E. LATTA","2009","2009Q3","OTHER SERVICES","45,441.77","21,271.77"
"HON. ROBERT E. LATTA","2009","2009Q3","SUPPLIES AND MATERIALS","30,808.08","12,565.34"
"HON. ROBERT E. LATTA","2009","2009Q3","EQUIPMENT","32,644.97","30,254.09"
"HON. BARBARA LEE","2009","2009Q3","FRANKED MAIL","3,597.78","1,195.10"
"HON. BARBARA LEE","2009","2009Q3","PERSONNEL COMPENSATION","703,176.61","247,095.38"
"HON. BARBARA LEE","2009","2009Q3","PERSONNEL BENEFITS","4,388.63","0.00"
"HON. BARBARA LEE","2009","2009Q3","TRAVEL","29,739.50","11,857.55"
"HON. BARBARA LEE","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","104,845.89","33,807.71"
"HON. BARBARA LEE","2009","2009Q3","PRINTING AND REPRODUCTION","8,368.24","883.24"
"HON. BARBARA LEE","2009","2009Q3","OTHER SERVICES","46,369.64","14,322.18"
"HON. BARBARA LEE","2009","2009Q3","SUPPLIES AND MATERIALS","45,778.01","11,694.70"
"HON. BARBARA LEE","2009","2009Q3","EQUIPMENT","11,880.90","2,747.88"
"HON. CHRISTOPHER J. LEE","2009","2009Q3","FRANKED MAIL","58,532.45","27,515.72"
"HON. CHRISTOPHER J. LEE","2009","2009Q3","PERSONNEL COMPENSATION","561,341.77","191,038.92"
"HON. CHRISTOPHER J. LEE","2009","2009Q3","PERSONNEL BENEFITS","121.82","0.00"
"HON. CHRISTOPHER J. LEE","2009","2009Q3","TRAVEL","17,222.19","7,385.58"
"HON. CHRISTOPHER J. LEE","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","89,021.95","39,646.98"
"HON. CHRISTOPHER J. LEE","2009","2009Q3","PRINTING AND REPRODUCTION","66,115.23","19,701.69"
"HON. CHRISTOPHER J. LEE","2009","2009Q3","OTHER SERVICES","43,026.63","9,941.76"
"HON. CHRISTOPHER J. LEE","2009","2009Q3","SUPPLIES AND MATERIALS","30,509.79","2,666.78"
"HON. CHRISTOPHER J. LEE","2009","2009Q3","EQUIPMENT","16,062.41","2,734.55"
"HON. SANDER M LEVIN","2009","2009Q3","FRANKED MAIL","48,439.75","13,433.12"
"HON. SANDER M LEVIN","2009","2009Q3","PERSONNEL COMPENSATION","791,934.21","284,847.50"
"HON. SANDER M LEVIN","2009","2009Q3","PERSONNEL BENEFITS","1,855.72","0.00"
"HON. SANDER M LEVIN","2009","2009Q3","TRAVEL","29,320.27","13,926.44"
"HON. SANDER M LEVIN","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","80,968.13","36,289.07"
"HON. SANDER M LEVIN","2009","2009Q3","PRINTING AND REPRODUCTION","11,249.51","3,209.13"
"HON. SANDER M LEVIN","2009","2009Q3","OTHER SERVICES","21,697.68","6,715.00"
"HON. SANDER M LEVIN","2009","2009Q3","SUPPLIES AND MATERIALS","18,651.29","4,381.25"
"HON. SANDER M LEVIN","2009","2009Q3","EQUIPMENT","2,203.87","862.69"
"HON. JERRY LEWIS","2009","2009Q3","FRANKED MAIL","3,995.05","2,406.63"
"HON. JERRY LEWIS","2009","2009Q3","PERSONNEL COMPENSATION","738,765.32","265,553.04"
"HON. JERRY LEWIS","2009","2009Q3","PERSONNEL BENEFITS","1,134.92","0.00"
"HON. JERRY LEWIS","2009","2009Q3","TRAVEL","27,331.88","18,230.47"
"HON. JERRY LEWIS","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","64,587.06","40,265.78"
"HON. JERRY LEWIS","2009","2009Q3","PRINTING AND REPRODUCTION","1,729.60","1,042.30"
"HON. JERRY LEWIS","2009","2009Q3","OTHER SERVICES","32,772.00","11,035.50"
"HON. JERRY LEWIS","2009","2009Q3","SUPPLIES AND MATERIALS","31,049.19","4,349.54"
"HON. JERRY LEWIS","2009","2009Q3","EQUIPMENT","7,694.15","6,337.13"
"HON. JOHN LEWIS","2009","2009Q3","FRANKED MAIL","1,239.46","620.85"
"HON. JOHN LEWIS","2009","2009Q3","PERSONNEL COMPENSATION","716,921.89","237,526.21"
"HON. JOHN LEWIS","2009","2009Q3","PERSONNEL BENEFITS","1,699.91","0.00"
"HON. JOHN LEWIS","2009","2009Q3","TRAVEL","25,150.84","10,165.32"
"HON. JOHN LEWIS","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","102,781.84","50,980.77"
"HON. JOHN LEWIS","2009","2009Q3","PRINTING AND REPRODUCTION","3,089.73","1,367.33"
"HON. JOHN LEWIS","2009","2009Q3","OTHER SERVICES","36,048.00","11,516.00"
"HON. JOHN LEWIS","2009","2009Q3","SUPPLIES AND MATERIALS","37,572.83","14,256.88"
"HON. JOHN LEWIS","2009","2009Q3","EQUIPMENT","10,005.49","3,978.63"
"HON. JOHN LINDER","2009","2009Q3","FRANKED MAIL","4,407.72","2,348.71"
"HON. JOHN LINDER","2009","2009Q3","PERSONNEL COMPENSATION","719,920.94","275,166.71"
"HON. JOHN LINDER","2009","2009Q3","PERSONNEL BENEFITS","1,617.42","0.00"
"HON. JOHN LINDER","2009","2009Q3","TRAVEL","30,163.81","10,010.28"
"HON. JOHN LINDER","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","35,743.72","19,168.82"
"HON. JOHN LINDER","2009","2009Q3","PRINTING AND REPRODUCTION","3,354.52","3,049.37"
"HON. JOHN LINDER","2009","2009Q3","OTHER SERVICES","20,394.00","6,748.00"
"HON. JOHN LINDER","2009","2009Q3","SUPPLIES AND MATERIALS","3,120.41","1,245.46"
"HON. JOHN LINDER","2009","2009Q3","EQUIPMENT","2,839.50","946.50"
"HON. DANIEL LIPINSKI","2009","2009Q3","FRANKED MAIL","70,443.72","35,417.60"
"HON. DANIEL LIPINSKI","2009","2009Q3","PERSONNEL COMPENSATION","551,887.69","238,827.21"
"HON. DANIEL LIPINSKI","2009","2009Q3","PERSONNEL BENEFITS","171.95","0.00"
"HON. DANIEL LIPINSKI","2009","2009Q3","TRAVEL","15,805.15","6,030.93"
"HON. DANIEL LIPINSKI","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","91,752.11","32,996.96"
"HON. DANIEL LIPINSKI","2009","2009Q3","PRINTING AND REPRODUCTION","85,401.10","52,573.94"
"HON. DANIEL LIPINSKI","2009","2009Q3","OTHER SERVICES","35,593.59","8,986.08"
"HON. DANIEL LIPINSKI","2009","2009Q3","SUPPLIES AND MATERIALS","48,275.43","13,621.90"
"HON. DANIEL LIPINSKI","2009","2009Q3","EQUIPMENT","3,352.73","2,203.40"
"HON. FRANK A LOBIONDO","2009","2009Q3","FRANKED MAIL","5,219.11","2,545.08"
"HON. FRANK A LOBIONDO","2009","2009Q3","PERSONNEL COMPENSATION","685,414.10","235,219.37"
"HON. FRANK A LOBIONDO","2009","2009Q3","TRAVEL","14,806.06","5,384.69"
"HON. FRANK A LOBIONDO","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","47,650.34","15,477.66"
"HON. FRANK A LOBIONDO","2009","2009Q3","PRINTING AND REPRODUCTION","2,188.20","575.45"
"HON. FRANK A LOBIONDO","2009","2009Q3","OTHER SERVICES","32,594.20","5,924.89"
"HON. FRANK A LOBIONDO","2009","2009Q3","SUPPLIES AND MATERIALS","10,761.91","5,647.63"
"HON. FRANK A LOBIONDO","2009","2009Q3","EQUIPMENT","2,400.14","700.38"
"HON. DAVID LOEBSACK","2009","2009Q3","FRANKED MAIL","14,309.44","758.60"
"HON. DAVID LOEBSACK","2009","2009Q3","PERSONNEL COMPENSATION","722,818.87","282,867.35"
"HON. DAVID LOEBSACK","2009","2009Q3","PERSONNEL BENEFITS","901.64","0.00"
"HON. DAVID LOEBSACK","2009","2009Q3","TRAVEL","55,980.76","23,516.48"
"HON. DAVID LOEBSACK","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","48,649.01","18,657.57"
"HON. DAVID LOEBSACK","2009","2009Q3","PRINTING AND REPRODUCTION","21,590.86","359.34"
"HON. DAVID LOEBSACK","2009","2009Q3","OTHER SERVICES","27,446.96","10,648.00"
"HON. DAVID LOEBSACK","2009","2009Q3","SUPPLIES AND MATERIALS","9,792.85","2,204.08"
"HON. DAVID LOEBSACK","2009","2009Q3","EQUIPMENT","2,061.45","727.18"
"HON. ZOE LOFGREN","2009","2009Q3","FRANKED MAIL","4,011.50","1,166.64"
"HON. ZOE LOFGREN","2009","2009Q3","PERSONNEL COMPENSATION","860,175.59","283,599.26"
"HON. ZOE LOFGREN","2009","2009Q3","PERSONNEL BENEFITS","1,699.85","0.00"
"HON. ZOE LOFGREN","2009","2009Q3","TRAVEL","31,328.79","10,697.35"
"HON. ZOE LOFGREN","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","60,101.09","20,612.46"
"HON. ZOE LOFGREN","2009","2009Q3","PRINTING AND REPRODUCTION","7,791.03","265.35"
"HON. ZOE LOFGREN","2009","2009Q3","OTHER SERVICES","35,141.10","16,653.10"
"HON. ZOE LOFGREN","2009","2009Q3","SUPPLIES AND MATERIALS","14,261.46","6,657.53"
"HON. ZOE LOFGREN","2009","2009Q3","EQUIPMENT","2,616.00","792.00"
"HON. NITA M LOWEY","2009","2009Q3","FRANKED MAIL","59,333.41","1,634.52"
"HON. NITA M LOWEY","2009","2009Q3","PERSONNEL COMPENSATION","547,716.74","191,324.43"
"HON. NITA M LOWEY","2009","2009Q3","PERSONNEL BENEFITS","1,515.46","0.00"
"HON. NITA M LOWEY","2009","2009Q3","TRAVEL","15,110.21","6,074.50"
"HON. NITA M LOWEY","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","127,708.69","70,588.99"
"HON. NITA M LOWEY","2009","2009Q3","PRINTING AND REPRODUCTION","38,384.55","4,882.41"
"HON. NITA M LOWEY","2009","2009Q3","OTHER SERVICES","33,998.00","11,666.00"
"HON. NITA M LOWEY","2009","2009Q3","SUPPLIES AND MATERIALS","12,720.02","3,961.18"
"HON. NITA M LOWEY","2009","2009Q3","EQUIPMENT","2,484.00","828.00"
"HON. FRANK D LUCAS","2009","2009Q3","FRANKED MAIL","50,491.10","28,236.22"
"HON. FRANK D LUCAS","2009","2009Q3","PERSONNEL COMPENSATION","554,475.84","187,398.61"
"HON. FRANK D LUCAS","2009","2009Q3","PERSONNEL BENEFITS","344.74","0.00"
"HON. FRANK D LUCAS","2009","2009Q3","TRAVEL","89,434.28","33,092.57"
"HON. FRANK D LUCAS","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","89,104.47","35,492.79"
"HON. FRANK D LUCAS","2009","2009Q3","PRINTING AND REPRODUCTION","46,629.51","25,418.06"
"HON. FRANK D LUCAS","2009","2009Q3","OTHER SERVICES","30,968.17","10,433.00"
"HON. FRANK D LUCAS","2009","2009Q3","SUPPLIES AND MATERIALS","23,249.71","5,589.73"
"HON. FRANK D LUCAS","2009","2009Q3","EQUIPMENT","5,021.06","2,324.24"
"HON. BLAINE LUETKEMEYER","2009","2009Q3","FRANKED MAIL","40,583.16","3,842.36"
"HON. BLAINE LUETKEMEYER","2009","2009Q3","PERSONNEL COMPENSATION","573,415.61","200,173.90"
"HON. BLAINE LUETKEMEYER","2009","2009Q3","PERSONNEL BENEFITS","607.26","0.00"
"HON. BLAINE LUETKEMEYER","2009","2009Q3","TRAVEL","44,602.49","15,351.39"
"HON. BLAINE LUETKEMEYER","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","75,854.77","26,946.65"
"HON. BLAINE LUETKEMEYER","2009","2009Q3","PRINTING AND REPRODUCTION","90,826.87","44,111.46"
"HON. BLAINE LUETKEMEYER","2009","2009Q3","OTHER SERVICES","36,593.19","11,671.26"
"HON. BLAINE LUETKEMEYER","2009","2009Q3","SUPPLIES AND MATERIALS","9,166.08","1,344.73"
"HON. BLAINE LUETKEMEYER","2009","2009Q3","EQUIPMENT","5,810.84","804.78"
"HON. BEN RAY LUJAN","2009","2009Q3","FRANKED MAIL","34,947.40","17,982.35"
"HON. BEN RAY LUJAN","2009","2009Q3","PERSONNEL COMPENSATION","569,552.52","204,617.24"
"HON. BEN RAY LUJAN","2009","2009Q3","PERSONNEL BENEFITS","1,164.76","0.00"
"HON. BEN RAY LUJAN","2009","2009Q3","TRAVEL","36,715.92","20,697.26"
"HON. BEN RAY LUJAN","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","56,449.01","23,472.10"
"HON. BEN RAY LUJAN","2009","2009Q3","PRINTING AND REPRODUCTION","45,755.61","42,498.99"
"HON. BEN RAY LUJAN","2009","2009Q3","OTHER SERVICES","35,712.46","15,432.48"
"HON. BEN RAY LUJAN","2009","2009Q3","SUPPLIES AND MATERIALS","13,675.33","4,185.03"
"HON. BEN RAY LUJAN","2009","2009Q3","EQUIPMENT","14,635.53","8,611.24"
"HON. CYNTHIA M. LUMMIS","2009","2009Q3","FRANKED MAIL","11,524.04","4,045.67"
"HON. CYNTHIA M. LUMMIS","2009","2009Q3","PERSONNEL COMPENSATION","728,550.00","249,245.54"
"HON. CYNTHIA M. LUMMIS","2009","2009Q3","PERSONNEL BENEFITS","1,432.71","0.00"
"HON. CYNTHIA M. LUMMIS","2009","2009Q3","TRAVEL","88,858.29","31,464.56"
"HON. CYNTHIA M. LUMMIS","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","45,509.61","24,053.59"
"HON. CYNTHIA M. LUMMIS","2009","2009Q3","PRINTING AND REPRODUCTION","19,087.03","4,138.41"
"HON. CYNTHIA M. LUMMIS","2009","2009Q3","OTHER SERVICES","53,246.99","10,660.79"
"HON. CYNTHIA M. LUMMIS","2009","2009Q3","SUPPLIES AND MATERIALS","20,850.71","3,384.78"
"HON. CYNTHIA M. LUMMIS","2009","2009Q3","EQUIPMENT","4,365.95","957.00"
"HON. DANIEL E. LUNGREN","2009","2009Q3","FRANKED MAIL","49,527.92","37,647.38"
"HON. DANIEL E. LUNGREN","2009","2009Q3","PERSONNEL COMPENSATION","659,228.45","234,104.31"
"HON. DANIEL E. LUNGREN","2009","2009Q3","PERSONNEL BENEFITS","1,041.05","0.00"
"HON. DANIEL E. LUNGREN","2009","2009Q3","TRAVEL","52,445.83","14,659.96"
"HON. DANIEL E. LUNGREN","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","116,226.37","48,343.81"
"HON. DANIEL E. LUNGREN","2009","2009Q3","PRINTING AND REPRODUCTION","45,373.29","38,492.07"
"HON. DANIEL E. LUNGREN","2009","2009Q3","OTHER SERVICES","38,662.50","12,410.00"
"HON. DANIEL E. LUNGREN","2009","2009Q3","SUPPLIES AND MATERIALS","17,438.49","8,220.91"
"HON. DANIEL E. LUNGREN","2009","2009Q3","EQUIPMENT","6,786.85","1,114.71"
"HON. STEPHEN F. LYNCH","2009","2009Q3","FRANKED MAIL","1,305.88","305.48"
"HON. STEPHEN F. LYNCH","2009","2009Q3","PERSONNEL COMPENSATION","722,514.97","251,095.08"
"HON. STEPHEN F. LYNCH","2009","2009Q3","PERSONNEL BENEFITS","2,464.43","0.00"
"HON. STEPHEN F. LYNCH","2009","2009Q3","TRAVEL","28,723.17","9,597.24"
"HON. STEPHEN F. LYNCH","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","110,651.39","36,855.03"
"HON. STEPHEN F. LYNCH","2009","2009Q3","PRINTING AND REPRODUCTION","1,386.10","639.70"
"HON. STEPHEN F. LYNCH","2009","2009Q3","OTHER SERVICES","38,229.06","12,976.02"
"HON. STEPHEN F. LYNCH","2009","2009Q3","SUPPLIES AND MATERIALS","9,178.54","3,442.50"
"HON. STEPHEN F. LYNCH","2009","2009Q3","EQUIPMENT","2,870.05","793.21"
"HON. CONNIE MACK","2009","2009Q3","FRANKED MAIL","48,121.03","17,993.09"
"HON. CONNIE MACK","2009","2009Q3","PERSONNEL COMPENSATION","619,465.06","186,286.17"
"HON. CONNIE MACK","2009","2009Q3","PERSONNEL BENEFITS","504.19","0.00"
"HON. CONNIE MACK","2009","2009Q3","TRAVEL","56,039.90","17,132.49"
"HON. CONNIE MACK","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","57,221.40","18,924.46"
"HON. CONNIE MACK","2009","2009Q3","PRINTING AND REPRODUCTION","53,641.36","25,513.86"
"HON. CONNIE MACK","2009","2009Q3","OTHER SERVICES","45,821.14","9,336.38"
"HON. CONNIE MACK","2009","2009Q3","SUPPLIES AND MATERIALS","27,499.45","7,107.71"
"HON. CONNIE MACK","2009","2009Q3","EQUIPMENT","1,898.82","632.94"
"HON. DANIEL B. MAFFEI","2009","2009Q3","FRANKED MAIL","53,262.15","30,884.60"
"HON. DANIEL B. MAFFEI","2009","2009Q3","PERSONNEL COMPENSATION","557,848.50","202,083.36"
"HON. DANIEL B. MAFFEI","2009","2009Q3","PERSONNEL BENEFITS","1,010.11","0.00"
"HON. DANIEL B. MAFFEI","2009","2009Q3","TRAVEL","24,930.44","11,366.19"
"HON. DANIEL B. MAFFEI","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","63,080.22","18,006.37"
"HON. DANIEL B. MAFFEI","2009","2009Q3","PRINTING AND REPRODUCTION","52,198.36","28,421.80"
"HON. DANIEL B. MAFFEI","2009","2009Q3","OTHER SERVICES","35,360.20","12,648.34"
"HON. DANIEL B. MAFFEI","2009","2009Q3","SUPPLIES AND MATERIALS","13,505.99","4,818.69"
"HON. DANIEL B. MAFFEI","2009","2009Q3","EQUIPMENT","18,394.70","11,747.36"
"HON. CAROLYN B MALONEY","2009","2009Q3","FRANKED MAIL","14,515.27","13,340.01"
"HON. CAROLYN B MALONEY","2009","2009Q3","PERSONNEL COMPENSATION","906,115.82","303,808.94"
"HON. CAROLYN B MALONEY","2009","2009Q3","PERSONNEL BENEFITS","1,837.91","0.00"
"HON. CAROLYN B MALONEY","2009","2009Q3","TRAVEL","26,741.29","8,991.20"
"HON. CAROLYN B MALONEY","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","90,371.75","49,357.42"
"HON. CAROLYN B MALONEY","2009","2009Q3","PRINTING AND REPRODUCTION","8,103.80","7,383.90"
"HON. CAROLYN B MALONEY","2009","2009Q3","OTHER SERVICES","49,708.42","16,837.28"
"HON. CAROLYN B MALONEY","2009","2009Q3","SUPPLIES AND MATERIALS","26,408.08","6,175.40"
"HON. CAROLYN B MALONEY","2009","2009Q3","EQUIPMENT","13,683.74","7,417.06"
"HON. DONALD A MANZULLO","2009","2009Q3","FRANKED MAIL","18,760.44","7,842.52"
"HON. DONALD A MANZULLO","2009","2009Q3","PERSONNEL COMPENSATION","703,435.15","240,522.35"
"HON. DONALD A MANZULLO","2009","2009Q3","PERSONNEL BENEFITS","541.41","0.00"
"HON. DONALD A MANZULLO","2009","2009Q3","TRAVEL","26,190.17","12,117.70"
"HON. DONALD A MANZULLO","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","64,613.07","22,413.77"
"HON. DONALD A MANZULLO","2009","2009Q3","PRINTING AND REPRODUCTION","7,276.40","3,785.96"
"HON. DONALD A MANZULLO","2009","2009Q3","OTHER SERVICES","44,155.23","19,835.08"
"HON. DONALD A MANZULLO","2009","2009Q3","SUPPLIES AND MATERIALS","30,515.58","9,503.52"
"HON. DONALD A MANZULLO","2009","2009Q3","EQUIPMENT","2,694.02","1,435.99"
"HON. KENNY MARCHANT","2009","2009Q3","FRANKED MAIL","40,479.89","4,135.94"
"HON. KENNY MARCHANT","2009","2009Q3","PERSONNEL COMPENSATION","566,748.56","212,142.01"
"HON. KENNY MARCHANT","2009","2009Q3","PERSONNEL BENEFITS","467.06","0.00"
"HON. KENNY MARCHANT","2009","2009Q3","TRAVEL","44,563.18","13,329.44"
"HON. KENNY MARCHANT","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","58,501.20","20,282.74"
"HON. KENNY MARCHANT","2009","2009Q3","PRINTING AND REPRODUCTION","41,277.41","16,661.27"
"HON. KENNY MARCHANT","2009","2009Q3","OTHER SERVICES","32,918.41","11,851.00"
"HON. KENNY MARCHANT","2009","2009Q3","SUPPLIES AND MATERIALS","32,912.82","3,070.51"
"HON. KENNY MARCHANT","2009","2009Q3","EQUIPMENT","3,572.89","504.37"
"HON. BETSY MARKEY","2009","2009Q3","FRANKED MAIL","32,993.54","16,776.01"
"HON. BETSY MARKEY","2009","2009Q3","PERSONNEL COMPENSATION","506,577.17","187,416.62"
"HON. BETSY MARKEY","2009","2009Q3","PERSONNEL BENEFITS","2,217.79","0.00"
"HON. BETSY MARKEY","2009","2009Q3","TRAVEL","59,325.29","24,998.56"
"HON. BETSY MARKEY","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","57,904.92","21,013.07"
"HON. BETSY MARKEY","2009","2009Q3","PRINTING AND REPRODUCTION","28,309.55","1,398.67"
"HON. BETSY MARKEY","2009","2009Q3","OTHER SERVICES","42,228.00","14,095.61"
"HON. BETSY MARKEY","2009","2009Q3","SUPPLIES AND MATERIALS","31,111.22","10,112.21"
"HON. BETSY MARKEY","2009","2009Q3","EQUIPMENT","16,444.47","1,559.29"
"HON. EDWARD J MARKEY","2009","2009Q3","FRANKED MAIL","1,368.23","313.68"
"HON. EDWARD J MARKEY","2009","2009Q3","PERSONNEL COMPENSATION","826,915.23","251,616.68"
"HON. EDWARD J MARKEY","2009","2009Q3","PERSONNEL BENEFITS","1,395.79","0.00"
"HON. EDWARD J MARKEY","2009","2009Q3","TRAVEL","14,161.35","5,831.43"
"HON. EDWARD J MARKEY","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","72,031.64","23,924.63"
"HON. EDWARD J MARKEY","2009","2009Q3","PRINTING AND REPRODUCTION","735.81","86.24"
"HON. EDWARD J MARKEY","2009","2009Q3","OTHER SERVICES","25,051.16","8,911.54"
"HON. EDWARD J MARKEY","2009","2009Q3","SUPPLIES AND MATERIALS","16,037.24","7,731.29"
"HON. EDWARD J MARKEY","2009","2009Q3","EQUIPMENT","6,084.60","3,932.44"
